M0;M1;M2;M3
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.9035126149922194E-6;0.0031911023893157345;6.979936887036412E-16;0.9968039940980685
4.93790429099427E-6;0.0031939275840260416;7.028854799617582E-16;0.9968011345116824
4.903356395492698E-6;0.0031911207394954644;6.979718932978394E-16;0.9968039759041083
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903356395492698E-6;0.0031911207394954644;6.979718932978394E-16;0.9968039759041083
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320687207479E-6;0.0031911249340467558;6.979670998483081E-16;0.9968039717452654
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
4.903320323785421E-6;0.0031911249767370407;6.979669639040631E-16;0.9968039717029386
