1.3177201084263675E8,2940870.164936886,4.4123702490631133E8,4.812634324002805E8,5.846907824460028E8,587609.8479663394,2949752.502103787,0.0,50.669284712482465,1283633.4260869566,3.35606675716129E8,7.740252454417952
1.3175622832361189E8,2940788.1306786314,4.41183936260516E8,4.8118680033735275E8,5.846159445288839E8,587572.4312955693,2949567.469433539,0.0,50.749579360628154,1283578.64049355,3.3558704725799215E8,7.7380818844643855
1.317383632654892E8,2940405.167928231,4.4113339117269415E8,4.8111256863779086E8,5.845359976607794E8,587522.8926268573,2949215.5749929915,0.0,50.79983179142136,1283503.730866274,3.355580575480796E8,7.735912531539109
1.3171581032230942E8,2939939.597533632,4.410760892917601E8,4.8102925298766816E8,5.844650860487669E8,587432.1193946188,2948919.4551569507,0.0,50.79792600896861,1283384.1149103139,3.355496989809417E8,7.733744394618834
1.3169181187503502E8,2939315.6071728775,4.4099040004623145E8,4.8092393343905854E8,5.843408461406556E8,587290.9363967498,2948295.120762118,0.0,50.792659008125526,1283276.492574951,3.355166682280751E8,7.7315774726814235
1.3166591492941177E8,2938758.654341737,4.409147161689076E8,4.8082603516862744E8,5.84225194129972E8,587144.0694677872,2947589.475070028,0.0,50.785434173669465,1283054.3663865547,3.354548791910364E8,7.729411764705882
1.3163767147521703E8,2938070.032483898,4.408195620198824E8,4.807106911033324E8,5.840939746183141E8,586998.1332959955,2946932.3679641555,0.0,50.77177261271353,1282932.8753850462,3.354122797860543E8,7.727247269672361
1.3161324568197088E8,2937468.790593505,4.4073886052099663E8,4.8060581791405374E8,5.839625664798433E8,586855.7004479283,2946267.4602463604,0.0,50.75783874580067,1282719.1326987683,3.3535941757110864E8,7.72508398656215
1.3158603887209627E8,2936813.1547719003,4.406584229082004E8,4.805073328718164E8,5.838586551530926E8,586714.8116428772,2945617.936747831,0.0,50.74363280156731,1282562.5608732158,3.3530801838623005E8,7.722921914357682
1.3156072254728596E8,2936226.7968662563,4.4057417812898713E8,4.803996754177392E8,5.83739364115277E8,586568.0733072188,2944955.545047566,0.0,50.72971460548405,1282394.0095131504,3.3526693146670395E8,7.720761052042529
1.315268970109091E8,2935544.813986014,4.4048795643832165E8,4.8029013155804193E8,5.836215769342657E8,586424.2355244756,2944255.683916084,0.0,50.715524475524475,1282182.5544055945,3.352023265611189E8,7.718601398601399
1.3150436699888143E8,2934935.851789709,4.4040313037723714E8,4.801829457094519E8,5.834877423456376E8,586276.7925055928,2943667.3294183444,0.0,50.70721476510067,1282085.1638702461,3.3517100182550335E8,7.716442953020135
1.3148228259155717E8,2934680.1420184514,4.403563363922281E8,4.8009971873497343E8,5.834058804707856E8,586151.1607492312,2943230.6938775512,0.0,50.69303885937937,1281908.485882024,3.351597472887895E8,7.714285714285714
1.31452922313583E8,2934032.7506987145,4.402648557845165E8,4.7999228884628284E8,5.832974204348798E8,586011.5679150363,2942646.2783678034,0.0,50.67887087758524,1281750.6126327557,3.3511184935047513E8,7.71212968138625
1.3142499664151998E8,2933444.118468846,4.4018320759625596E8,4.7988478216205645E8,5.831752010036323E8,585863.6060352054,2941983.132159821,0.0,50.66526962838782,1281578.5118748255,3.350602328404582E8,7.709974853310981
1.3139762301117319E8,2932811.5145251397,4.40096019148324E8,4.797759135905028E8,5.830524649335196E8,585721.8810055866,2941338.0290502794,0.0,50.65111731843575,1281400.5262569832,3.3500824327039105E8,7.707821229050279
1.3136708015638089E8,2932114.7969840826,4.3999347289276737E8,4.79654595568277E8,5.829210116576375E8,585581.2722703156,2940669.3359396816,0.0,50.636972912594246,1281211.7743647026,3.34956280349623E8,7.705668807595644
1.3134038414796203E8,2931516.3277498605,4.399028272336683E8,4.7954108392099386E8,5.827854332026801E8,585431.6890005583,2940068.828587381,0.0,50.62283640424344,1281060.7347850362,3.349126742914573E8,7.703517587939698
1.3131357473234719E8,2930913.732626291,4.398233925227463E8,4.794414300912643E8,5.826679297024839E8,585288.892548144,2939411.2419759976,0.0,50.608986882500695,1280838.761373151,3.348460798174714E8,7.701367569076194
1.3128705748828125E8,2930333.9162946427,4.39730396140346E8,4.7932886370758927E8,5.825382103989955E8,585141.09765625,2938776.2712053573,0.0,50.59486607142857,1280703.5965401786,3.3480012507477677E8,7.69921875
1.3126316296736401E8,2929824.9952580193,4.396456371422594E8,4.792271192543933E8,5.824173967263598E8,584998.50041841,2938217.7238493725,0.0,50.581032078103206,1280493.3729428174,3.347566699202232E8,7.697071129707113
1.3123546566592303E8,2929286.142777468,4.395693286795873E8,4.791257372071946E8,5.82305141623536E8,584849.1299498047,2937676.6636921363,0.0,50.566926938092585,1280275.0580033464,3.3471142091243726E8,7.694924707194646
1.3120633172233064E8,2928689.996654586,4.3948145965068305E8,4.790150653852802E8,5.821726285246724E8,584693.2188458322,2937035.165319208,0.0,50.55282966267075,1280064.549205464,3.34648655963758E8,7.692779481460831
1.3117734275752509E8,2928059.5975473803,4.3938114033472687E8,4.78899464856466E8,5.82040458764214E8,584538.4643255295,2936368.9024526197,0.0,50.53901895206243,1279881.6008918618,3.345897574955407E8,7.690635451505017
1.3114830720089161E8,2927408.344942881,4.3928485569378656E8,4.7878263371496236E8,5.819005795826136E8,584380.1248258568,2935655.91529674,0.0,50.52549456673168,1279706.9707439397,3.3453184003677905E8,7.688492616327668
1.311152238891365E8,2926663.295821727,4.391865736208914E8,4.786713373275766E8,5.817750342506964E8,584232.8011142061,2935008.150417827,0.0,50.51142061281337,1279482.7097493035,3.3445870339832866E8,7.686350974930362
1.3108802142077416E8,2926097.2531328322,4.391064161450849E8,4.785659198835979E8,5.816551619131161E8,584090.9507101086,2934352.9707602337,0.0,50.49763297131718,1279284.155945419,3.3440354794152045E8,7.684210526315789
1.3105993383184855E8,2925494.1247216035,4.390156469952673E8,4.7845800127616924E8,5.815432848435411E8,583952.3964365256,2933758.846325167,0.0,50.483574610244986,1279159.9688195991,3.34357338467706E8,7.682071269487751
1.3103338736042304E8,2924926.26328973,4.389307147912608E8,4.783521567088784E8,5.814111012685778E8,583809.4684107988,2933054.9724464235,0.0,50.469802393543,1278945.490119677,3.3429383769217926E8,7.679933203451155
1.3100378819755147E8,2924294.671118531,4.3884974865303284E8,4.7825517140678906E8,5.813237026605453E8,583687.8742348359,2932651.9293266553,0.0,50.45575959933222,1278818.1708402894,3.3425809152532E8,7.67779632721202
1.3097935856189151E8,2923784.588595271,4.387695711435327E8,4.7815196149262863E8,5.812118647087622E8,583554.0600834492,2932135.9321279554,0.0,50.441724617524336,1278657.568845619,3.34232987416968E8,7.675660639777469
1.3095428693381535E8,2923228.56785317,4.3869559855978864E8,4.780496067474972E8,5.810837425022247E8,583415.9399332592,2931496.9727474973,0.0,50.42825361512792,1278479.8053392658,3.34182443230812E8,7.673526140155729
1.309228182707812E8,2922495.6185710314,4.3859315534250766E8,4.77930322058938E8,5.809503682635529E8,583267.9460661663,2930860.7378370864,0.0,50.41506811231582,1278315.7636919655,3.341275360856269E8,7.67139282735613
1.3089697652584769E8,2921912.314619233,4.3851014093968874E8,4.778267457618121E8,5.808272957165092E8,583122.0856031128,2930237.630906059,0.0,50.40105614230128,1278166.4580322402,3.3407665252084494E8,7.669260700389105
1.3086860880077799E8,2921332.7629897194,4.384258863270353E8,4.777186447827174E8,5.807124012653515E8,582988.0978049458,2929635.7510419562,0.0,50.38732981383718,1278021.0986385108,3.340299811069742E8,7.667129758266185
1.3084157039888889E8,2920715.632777778,4.3833430779083335E8,4.7760454703444445E8,5.805726416316667E8,582837.6538888889,2928992.856111111,0.0,50.373333333333335,1277859.9633333334,3.3398117512277776E8,7.665
1.308148364787559E8,2920136.5959455706,4.38250829776451E8,4.774972376928631E8,5.804465907686753E8,582699.3190780339,2928378.5998333795,0.0,50.35934462649264,1277699.2107747847,3.339304987908914E8,7.662871424604276
1.3078860153970017E8,2919618.1060521933,4.381728534044975E8,4.7739850410049975E8,5.803393425308162E8,582584.5702387562,2927880.818434203,0.0,50.34564131038312,1277527.489727929,3.338894952370905E8,7.660744031093837
1.3076533769469886E8,2919150.4884818206,4.381007395512073E8,4.773004808931446E8,5.802320177546489E8,582455.2628365251,2927358.1359977797,0.0,50.33166805439911,1277375.7607549264,3.33859628143214E8,7.658617818484596
1.3073417891231965E8,2918534.3296337402,4.380172828421199E8,4.7719491667896783E8,5.801231623890122E8,582314.6637069923,2926708.130410655,0.0,50.31798002219756,1277173.9045504995,3.337968843374029E8,7.656492785793563
1.3070609301303744E8,2917858.8338418864,4.3792017284632456E8,4.7707938981608874E8,5.799927143916782E8,582172.0438280166,2926088.4715672676,0.0,50.30429958391124,1277056.9708737864,3.337503821636616E8,7.654368932038835
1.3067780054575707E8,2917219.955629506,4.378251014129229E8,4.769660808932335E8,5.798692303272324E8,582026.6616749861,2925439.302273988,0.0,50.29062673322241,1276864.824181919,3.3369751237659454E8,7.652246256239601
1.3064939287052953E8,2916592.642084835,4.3773431909037983E8,4.76856198944275E8,5.797459847540892E8,581891.1355697255,2924842.625450513,0.0,50.276684225117826,1276757.110063765,3.336564696018852E8,7.650124757416135
