M0;M1;M2;M3
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
6.487198382903991E-6;0.003982941659742562;9.235111975725753E-16;0.9960105711418737
