M0;M1;M2;M3
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
4.937739443385457E-6;0.00319394681800461;7.028622042600658E-16;0.9968011154425515
